# Source: https://github.com/Ysurac/FlightAirMap/blob/master/db/aircraft.sql
# icao, type, manufacturer, official_page, aircraft_shadow, aircraft_description, engine_type, engine_count, wake_category, mfr
'SKIM','C-1 Skimmer/C-2 Skimmer/Skimmer','COLONIAL',,'generic_P1L.png','Amphibian','Piston',1,'L',
'CFRE','Freedom/Mascato','COLYAER',,'generic_P1L.png','Amphibian','Piston',1,'L',
'CMA3','Martin 3','COLYAER',,'generic_P1L.png','Landplane','Piston',1,'L',
'CGAN','Gannet','COLYAER',,'generic_P1L.png','SeaPlane','Piston',1,'L',
'AJ27','Xiangfeng/ARJ-21-700 Xiangfeng','COMAC',,'generic_J2M.png','Landplane','Jet',2,'M',
'CA19','Boomerang/CA-13 Boomerang/CA-19 Boomerang','COMMONWEALTH (1)',,'generic_P1L.png','Landplane','Piston',1,'L',
'WIRR','CA-16 Wirraway/Wirraway','COMMONWEALTH (1)',,'generic_P1L.png','Landplane','Piston',1,'L',
'CA25','CA-25 Winjeel/Winjeel','COMMONWEALTH (1)',,'generic_P1L.png','Landplane','Piston',1,'L',
'SKYR','185 Skyranger/Skyranger/175 Skyranger/180 Skyranger/Skyranger/190 Skyranger','REARWIN',,'generic_P1L.png','Landplane','Piston',1,'L',
'CA12','CA-12 Comp Air 12/Comp Air 12','COMP AIR',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'CA9','CA-9 Comp Air 9/Comp Air 9','COMP AIR',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'VIVA','Viva','COMPOSIT AIRPLANES',,'generic_P1L.png','Landplane','Piston',1,'L',
'S2P','Firecat/CS2F Tracker/S-2 Tracker/Tracker/G-89 Tracker/P-16 Tracker/S-2 Tracker/S2F Tracker/Tracker','GRUMMAN',,'generic_P2M.png','Landplane','Piston',2,'M',
'B24','B-24 Liberator/C-87 Libeator Express/LB-30 Liberator/Liberator/Liberator Express/B-24 Liberator/C-87 Liberator Express/Liberator/Liberator Express','CONVAIR',,'generic_P4M.png','Landplane','Piston',4,'M',
'ELTO','El Tomcat','CONTINENTAL COPTERS',,'helico.png','Helicopter','Piston',1,'L',
'VALI','BT-13 Valiant/V-54 Valiant/Valiant/BT-13 Valiant/BT-15 Valiant/SNV Valiant/V-54 Valiant/V-74 Valiant/Valiant','VULTEE',,'generic_P1L.png','Landplane','Piston',1,'L',
'P4Y','P4Y Privateer/PB4Y Privateer/Privateer','CONVAIR',,'generic_P4M.png','Landplane','Piston',4,'M',
'L13','L-13/Centaur/L-13 Centaur','LONGREN',,'generic_P1L.png','Landplane','Piston',1,'L',
'F106','Delta Dart/QF-106 Delta Dart','CONVAIR',,'generic_J1M.png','Landplane','Jet',1,'M',
'CJ1','CJ-1 Starlet/Starlet','CORBY',,'generic_P1L.png','Landplane','Piston',1,'L',
'CORO','Corone/Phantom/Crusader/CA-21 Phantom/Falcon','T and T AVIATION',,'generic_P1L.png','Landplane','Piston',1,'L',
'CA41','CA-41 Racer/Racer','CORVUS',,'generic_P1L.png','Landplane','Piston',1,'L',
'JC02','JC-02/JC-200','COUPE',,'generic_P1L.png','Landplane','Piston',1,'L',
'JC01','JC-01','COUPE',,'generic_P1L.png','Landplane','Piston',1,'L',
'DRAG','Dragon Fly/Dragon/Dragon Fly','DRAGON FLY',,'helico.png','Helicopter','Piston',1,'L',
'CRA1','A-1 Eagle/Eagle','CRANFIELD',,'generic_P1L.png','Landplane','Piston',1,'L',
'CAT2','Aerocat TR/MPA Aerocat TR','CREATIVE FLIGHT',,'generic_P2L.png','Landplane','Piston',2,'L',
'CAT1','Aerocat SR/MPA Aerocat SR','CREATIVE FLIGHT',,'generic_P1L.png','Landplane','Piston',1,'L',
'EC6','Criquet/EC-6 Criquet/EC-8 Tourisme/Tourisme','CROSES',,'generic_P1L.png','Landplane','Piston',1,'L',
'MRMD','Mermaid/Mermaid/M-6','WET AERO',,'generic_P1L.png','Amphibian','Piston',1,'L',
'PROT','Parrot/Parrot','CZAW',,'generic_P1L.png','Landplane','Piston',1,'L',
'PO2','CSS-13/Po-2/CSS-13/CSS-13','PZL-OKECIE',,'generic_P1L.png','Landplane','Piston',1,'L',
'EAGX','Eagle 150/Eagle 100/Eagle 150/Eagle X-TS','EAGLE AIRCRAFT',,'generic_P1L.png','Landplane','Piston',1,'L',
'CULP','Special','CULP',,'generic_P1L.png','Landplane','Piston',1,'L',
'MOCU','MonoCulp','CULP',,'generic_P1L.png','Landplane','Piston',1,'L',
'CPUP','Sopwith Pup','CULP',,'generic_P1L.png','Landplane','Piston',1,'L',
'CUCA','Cadet/LAR Cadet/LCA Cadet/LFA Cadet/PQ-8 Cadet/PQ-14 Cadet/Cadet STF','LA FRANCE',,'generic_P1L.png','Landplane','Piston',1,'L',
'CULV','V','CULVER',,'generic_P1L.png','Landplane','Piston',1,'L',
'P40','Kittyhawk/P-40 Warhawk/TP-40 Warhawk/Warhawk/P-40 Kittyhawk/P-40 Tomahawk/Tomahawk','CURTISS',,'generic_P1L.png','Landplane','Piston',1,'L',
'LSTR','Lite Star','CUSTOM FLIGHT',,'generic_P1L.png','Landplane','Piston',1,'L',
'NSTR','North Star','CUSTOM FLIGHT',,'generic_P1L.png','Landplane','Piston',1,'L',
'BSTR','Bright Star','CUSTOM FLIGHT',,'generic_P1L.png','Landplane','Piston',1,'L',
'CA65','CA-65 Skyfly/Skyfly','CVJETKOVIC',,'generic_P1L.png','Landplane','Piston',1,'L',
'CA61','CA-61 Mini Ace/Mini Ace','CVJETKOVIC',,'generic_P1L.png','Landplane','Piston',1,'L',
'CH80','CH-801 Stol/Stol (CH-801)/CH-8000 Shark/Shark/CH-8000 Hawk 1/Hawk 1/CH-801 Stol/Stol (CH-801)/CH-801 Stol/Stol (CH-801)','ZENITH',,'generic_P1L.png','Landplane','Piston',1,'L',
'RNGR','RangeR','DAC',,'generic_P1L.png','Landplane','Piston',1,'L',
'KT1','KT-1 Woong-Bee/KTX-1 Woong-Bee/Woong-Bee/KA-1 Woong-Bee/KO-1 Woong-Bee/KT-1 Woong-Bee/KTX-1 Woong-Bee/Woong-Bee/XKO-1 Woong-Bee/XKT-1 Woong-Bee/KT-1','KOREA AEROSPACE',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'DAL5','D-5 Evolution/Evolution/Evolution','UL-JIH',,'generic_P1L.png','Landplane','Piston',1,'L',
'DAL4','D-4 Fascination/Facination/Fascination','UL-JIH',,'generic_P1L.png','Landplane','Piston',1,'L',
'SNAP','FR-01 Snap/FR-100 Snap/Snap/FR-01 Snap/FR-100 Snap/Snap','TECNAM',,'generic_P1L.png','Landplane','Piston',1,'L',
'DFL6','DFL-6 Saphir/Saphir','DAMOURE-FABRE',,'generic_P1L.png','Landplane','Piston',1,'L',
'D201','D-201 Sportwing/Sportwing','D APUZZO',,'generic_P1L.png','Landplane','Piston',1,'L',
'SRAS','D-260 Senior Aero Sport/D-295 Senior Aero Sport/PJ-260 Senior Aero Sport/Senior Aero Sport','D APUZZO',,'generic_P1L.png','Landplane','Piston',1,'L',
'FA8X','Falcon 8X','DASSAULT',,'generic_J3M.png','Landplane','Jet',3,'M',
'FA5X','Falcon 5X','DASSAULT',,'generic_J2M.png','Landplane','Jet',2,'M',
'MYS4','Mystère 4A/MD-454A Mystère 4A','DASSAULT',,'generic_J1M.png','Landplane','Jet',1,'M',
'SMB2','Super Mystère B2','DASSAULT',,'generic_J1M.png','Landplane','Jet',1,'M',
'FLAM','Flamant/MD-311 Flamant/MD-312 Flamant','DASSAULT',,'generic_P2L.png','Landplane','Piston',2,'L',
'MD3','MD-3 Swiss Trainer/Swiss Trainer/MD-3 Swiss Trainer/Swiss Trainer/AeroTiga/MD-3 AeroTiga/MD-3 Tiga/Tiga','SME',,'generic_P1L.png','Landplane','Piston',1,'L',
'DA5','DA-5','DAVIS',,'generic_P1L.png','Landplane','Piston',1,'L',
'DA2','DA-2','DAVIS',,'generic_P1L.png','Landplane','Piston',1,'L',
'MOSQ','DH-98 Mosquito/Mosquito','DE HAVILLAND',,'generic_P2M.png','Landplane','Piston',2,'M',
'DH94','DH-94 Moth Minor/Moth Minor','DE HAVILLAND',,'generic_P1L.png','Landplane','Piston',1,'L',
'DH90','DH-90 Dragonfly/Dragonfly','DE HAVILLAND',,'generic_P2L.png','Landplane','Piston',2,'L',
'DH89','DH-89 Dragon Rapide/Dragon Rapide','DE HAVILLAND',,'generic_P2L.png','Landplane','Piston',2,'L',
'DH88','Comet Replica/DH-88 Comet Replica','DE HAVILLAND',,'generic_P2L.png','Landplane','Piston',2,'L',
'DH87','DH-87 Hornet Moth/Hornet Moth','DE HAVILLAND',,'generic_P1L.png','Landplane','Piston',1,'L',
'DH60','DH-60 Moth/DH-60 Moth Major/Moth/Moth Major/DH-60 Moth/Moth','DE HAVILLAND AUSTRALIA',,'generic_P1L.png','Landplane','Piston',1,'L',
'VAMP','DH-100 Vampire/DH-115 Vampire/Vampire/DH-100 Vampire/DH-115 Vampire/Vampire','F+W EMMEN',,'generic_J1L.png','Landplane','Jet',1,'L',
'DH80','DH-80 Puss Moth/Puss Moth','DE HAVILLAND',,'generic_P1L.png','Landplane','Piston',1,'L',
'DH85','DH-85 Leopard Moth/Leopard Moth','DE HAVILLAND',,'generic_P1L.png','Landplane','Piston',1,'L',
'VNOM','DH-112 Venom/Venom/DH-112 Venom/Venom','F+W EMMEN',,'generic_J1M.png','Landplane','Jet',1,'M',
'H25A','DH-125/Dominie/EC-93/EU-93/HS-125-1/HS-125-2 Dominie/HS-125-3/HS-125-400/HS-125-600/VC-93/VU-93','HAWKER SIDDELEY',,'generic_J2M.png','Landplane','Jet',2,'M',
'DHA3','DHA-3 Drover/Drover','DE HAVILLAND AUSTRALIA',,'generic_P3L.png','Landplane','Piston',3,'L',
'DH3T','DHC-3 Turbo Otter/Turbo Otter/Vazar Dash 3','VARDAX',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'WBOO','Whitney Boomerang/DW-200 Whitney Boomerang','DEAN-WILSON',,'generic_P1L.png','Landplane','Piston',1,'L',
'COBR','Cobra','DEBORDE-ROLLAND',,'generic_P1L.png','Landplane','Piston',1,'L',
'RD20','Raid Driver/RD-20 Raid Driver/RD-205 Raid Driver','DENIZE',,'generic_P1L.png','Landplane','Piston',1,'L',
'FOX','Kitfox/Kitfox/Skyfox/CA-25 Gazelle/CA-25 Impala/Gazelle/Impala/Kitfox','SKYSTAR',,'generic_P1L.png','Landplane','Piston',1,'L',
'D1','New Derringer/D-1 Derringer/Derringer','WING',,'generic_P2L.png','Landplane','Piston',2,'L',
'DWD2','D-26/D-27/D-26/D-27','EKW',,'generic_P1L.png','Landplane','Piston',1,'L',
'LS8','LS-8ST/LS-8T','ROLLADEN-SCHNEIDER',,'generic_P1L.png','Landplane','Piston',1,'L',
'LS10','LS-10ST','DG FLUGZEUGBAU',,'generic_P1L.png','Landplane','Piston',1,'L',
'DG80','DG-800/DG-800','GLASER-DIRKS',,'generic_P1L.png','Landplane','Piston',1,'L',
'DA36','DA-36 E-Star','DIAMOND',,,'Landplane','Electric',1,'L',
'DJET','DJ-1 D-Jet/D-Jet','DIAMOND',,'generic_J1L.png','Landplane','Jet',1,'L',
'DIMO','Eco Dimona/HK-36 Eco Dimona/HK-36 Katana Xtreme/HK-36 MPX/HK-36 Super Dimona/HK-36 Turbo Xtreme/HK-36 Xtreme/Katana Xtreme/MPX/Super Dimona/Turbo Xtreme/Xtreme/HK-36 Super Dimona/Super Dimona/Dimona/H-36 Dimona','HOFFMANN',,'generic_P1L.png','Landplane','Piston',1,'L',
'ERAC','E-Racer','DICKEY',,'generic_P1L.png','Landplane','Piston',1,'L',
'DIJ3','Dijkhastar 3','DIJKMAN-DULKES',,'generic_P1L.png','Landplane','Piston',1,'L',
'DIJ4','Dijkhastar 4','DIJKMAN-DULKES',,'generic_P1L.png','Amphibian','Piston',1,'L',
'IA50','Guarani 2/IA-50 Guarani 2/Guarani 2/IA-50 Guarani 2','FMA',,'generic_T2M.png','Landplane','Turboprop',2,'M',
'IA46','IA-46 Ranquel/IA-46 Super Ranquel/Ranquel/Super Ranquel','DINFIA',,'generic_P1L.png','Landplane','Piston',1,'L',
'IA51','IA-51 Tehuelche/Tehuelche/IA-51 Tehuelche/Tehuelche','FMA',,'generic_P1L.png','Landplane','Piston',1,'L',
'MS76','MS-760 Paris/Paris/MS-760 Paris/Paris','MORANE-SAULNIER',,'generic_J2L.png','Landplane','Jet',2,'L',
'ALTO','Alto','DIRECT FLY',,'generic_P1L.png','Landplane','Piston',1,'L',
'UF13','UFM-13 Lambada/Lambada/UFM-11 Lambada/Lambada/UFM-13 Lambada','URBAN',,'generic_P1L.png','Landplane','Piston',1,'L',
'D139','Blue Bird/D-139 Blue Bird/D-139 Free Bird/Free Bird/D-139 Parandeh Sefid/Parandeh Sefid/D-139 Parandeh Abi/Parandeh Abi','DORNA',,'generic_P1L.png','Landplane','Piston',1,'L',
'SRAY','Do-S S-Ray','DORNIER',,'generic_P1L.png','Amphibian','Piston',1,'L',
'D28D','Skyservant/128-2 Skyservant/Do-28D-1 Skyservant/Do-28D-2 Skyservant/Do-28D Skyservant','DORNIER',,'generic_P2L.png','Landplane','Piston',2,'L',
'DO28','Agur/Do-28A/Do-28B/Do-28B Agur','DORNIER',,'generic_P2L.png','Landplane','Piston',2,'L',
'D28T','Turbo Skyservant/128-6 Turbo Skyservant/Do-28D-6 Turbo Skyservant','DORNIER',,'generic_T2L.png','Landplane','Turboprop',2,'L',
'B23','B-23 Dragon/Dragon/UC-67 Dragon','DOUGLAS',,'generic_P2M.png','Landplane','Piston',2,'M',
'A1','AD Skyraider/EA-1 Skyraider/Skyraider','DOUGLAS',,'generic_P1M.png','Landplane','Piston',1,'M',
'A3','A-3 Skywarrior/ERA-3 Skywarrior/NRA-3 Skywarrior/Skywarrior/TA-3 Skywarrior','DOUGLAS',,'generic_J2M.png','Landplane','Jet',2,'M',
'B26','A-26 Invader/B-26 Invader/CB-26 Invader/Invader/RB-26 Invader/TB-26 Invader/UB-26 Invader/VB-26 Invader/Marketeer/Marksman','ON MARK',,'generic_P2M.png','Landplane','Piston',2,'M',
'SBD','A-24 Dauntless/Dauntless/SBD Dauntless','DOUGLAS',,'generic_P1L.png','Landplane','Piston',1,'L',
'DC2','DC-2','DOUGLAS',,'DC2.png','Landplane','Piston',2,'M',
'A20','A-20 Havoc/Havoc','DOUGLAS',,'generic_P2M.png','Landplane','Piston',2,'M',
'DV2','DV-2 Infinity/Infinity','DOVA',,'generic_P1L.png','Landplane','Piston',1,'L',
'DV1','DV-1 Skylark/Skylark/Skylark','MARSDEN',,'generic_P1L.png','Landplane','Piston',1,'L',
'B14B','14 Bellanca 260/Bellanca 260','DOWNER',,'generic_P1L.png','Landplane','Piston',1,'L',
'TNDR','Tundra','DREAM',,'generic_P1L.png','Landplane','Piston',1,'L',
'DSLK','Skylark','DRIGGS',,'generic_P1L.png','Landplane','Piston',1,'L',
'D31','D-31 Turbulent/Turbulent/D-31 Turbulent/Turbulent/D-31 Turbulent/Turbulent','STARK',,'generic_P1L.png','Landplane','Piston',1,'L',
'D6CR','Condor/D-60 Condor/D-61 Condor/D-62 Condor/Condor/D-62 Condor','ROLLASON',,'generic_P1L.png','Landplane','Piston',1,'L',
'D5TU','D-5 Turbi/Turbi','DRUINE',,'generic_P1L.png','Landplane','Piston',1,'L',
'DUB2','2 Osa/Osa/DMZ-2 Osa/Osa','TAIFUN',,'generic_P1L.png','Landplane','Piston',1,'L',
'DUR5','Mk5','DURAND',,'generic_P1L.png','Landplane','Piston',1,'L',
'RD03','Edelweiss/RD-03 Edelweiss','DURUBLE',,'generic_P1L.png','Landplane','Piston',1,'L',
'JD2','Delta/JD-2 Delta','DYKE',,'generic_P1L.png','Landplane','Piston',1,'L',
'MCR4','Lafayette 4 Revolution/MCR-4/MCR-2','DYN AERO',,'generic_P1L.png','Landplane','Piston',1,'L',
'MCRR','MCR-R180','DYN AERO',,'generic_P1L.png','Landplane','Piston',1,'L',
'CR10','CR-100/CR-110/CR-120','DYN AERO',,'generic_P1L.png','Landplane','Piston',1,'L',
'DYH2','H-2','DYNALI',,'helico.png','Helicopter','Piston',1,'L',
'SBM3','Kos/SBM-03 Kos','E and K',,'generic_P1L.png','Landplane','Piston',1,'L',
'E7BH','E-7 Bush Hog/Bush Hog','E-7 GROUP',,'generic_P1L.png','Landplane','Piston',1,'L',
'BIPL','Biplane','EAA',,'generic_P1L.png','Landplane','Piston',1,'L',
'MAGC','EA-100/Magic','IBIS (2)',,'generic_P1L.png','Landplane','Piston',1,'L',
'EA40','Eclipse 400','ECLIPSE',,'generic_J1L.png','Landplane','Jet',1,'L',
'EP9','EP-9/EP-9 Prospector/Prospector','LANCASHIRE',,'generic_P1L.png','Landplane','Piston',1,'L',
'VR20','VR-202/VR-203','EGVOYAGER',,'generic_P1L.png','Landplane','Piston',1,'L',
'JE2','Gyroplane/JE-2 Gyroplane','EICH',,'gyro.png','Gyrocopter','Piston',1,'L',
'PK20','PIK-20E/PIK-20E/PIK-30/PIK-20E','PIK',,'generic_P1L.png','Landplane','Piston',1,'L',
'JK05','Beetle/JK-05 Beetle/JK-05 Pathmaker/Pathmaker/JK-05 Junior/Junior','EKOLOT',,'generic_P1L.png','Landplane','Piston',1,'L',
'C365','C-3605','EKW',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'ELA7','ELA-07','ELA AVIACION',,'gyro.png','Gyrocopter','Piston',1,'L',
'ELTR','Elitar/IE-101 Elitar','ELITAR',,'generic_P1L.png','Landplane','Piston',1,'L',
'SIGM','Sigma','ELITAR',,'generic_P1L.png','Landplane','Piston',1,'L',
'EL20','IE-202','ELITAR',,'generic_P1L.png','Landplane','Piston',1,'L',
'GDUK','Gweduck','ELLISON-MAHON',,'generic_P2L.png','Amphibian','Piston',2,'L',
'CHR1','CA-05 Christavia Mk1/Christavia Mk1','ELMWOOD',,'generic_P1L.png','Landplane','Piston',1,'L',
'CHR4','CH-8 Christavia Mk4/Christavia Mk4','ELMWOOD',,'generic_P1L.png','Landplane','Piston',1,'L',
'MA1','MA-1 Paymaster/Paymaster/Diablo/MA-1 Diablo/MA-1 Paymaster/Paymaster','MURRAYAIR',,'generic_P1L.png','Landplane','Piston',1,'L',
'E35L','EMB-135BJ Legacy 600/EMB-135BJ Legacy/EMB-135BJ Legacy 650/VC-99B Legacy/VC-99B Legacy 600/Legacy/Legacy 600/Legacy 650/EMB-135BJ Legacy 650/Legacy 650','HARBIN',,'generic_J2M.png','Landplane','Jet',2,'M',
'IPAN','Ipanema/EMB-200 Ipanema/EMB-201 Ipanema/EMB-202 Ipanema/U-19 Ipanema/EMB-201 Ipanema/EMB-202 Ipanema/Ipanema/G-19 Ipanema','NEIVA',,'generic_P1L.png','Landplane','Piston',1,'L',
'E545','EMB-545 Legacy 450','EMBRAER',,'generic_J2M.png','Landplane','Jet',2,'M',
'E550','EMB-550 Legacy 500','EMBRAER',,'generic_J2M.png','Landplane','Jet',2,'M',
'E121','EC-9 Xingu/EMB-121 Xingu/VU-9 Xingu/Xingu','EMBRAER',,'generic_T2L.png','Landplane','Turboprop',2,'L',
'SJ30','SJ-30/SJ-30/SJ-30','SWEARINGEN',,'generic_J2L.png','Landplane','Jet',2,'L',
'TPIL','Aucán/T-35DT Turbo Pillán/T-35TX Aucán/Turbo Pillán','ENAER',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'NMCU','ECH-02 Namcu/Namcu/Eaglet/EE-10 Eaglet','EURO-ENAER',,'generic_P1L.png','Landplane','Piston',1,'L',
'EN28','280 Shark/F-28/F-28 Falcon/F-28 Sentinel/Falcon/Sentinel/Shark/280','WUHAN',,'helico.png','Helicopter','Piston',1,'L',
'EN48','480/TH-28/TH-28','WUHAN',,'helico.png','Helicopter','Turboprop',1,'L',
'EPER','Epervier','EPERVIER (1)',,'generic_P1L.png','Landplane','Piston',1,'L',
'EPX1','X-1','EPERVIER (2)',,'generic_P1L.png','Landplane','Piston',1,'L',
'CP32','CP-320 SuperEmeraude/CP-324 Super Emeraude/Super Emeraude/CP-320 Super Emeraude/CP-325 Super Emeraude/CP-328 Super Emeraude/Super Emeraude (CP-320/325/328)','PIEL',,'generic_P1L.png','Landplane','Piston',1,'L',
'X3','X-3','EUROCOPTER',,'helico.png','Helicopter','Turboprop',2,'L',
'SR01','SR-01 Magic/Magic','EURODISPLAY',,'generic_P1L.png','Landplane','Piston',1,'L',
'FB5','FB-5 Star Light/Star Light','EURO-FLY',,'generic_P1L.png','Landplane','Piston',1,'L',
'FLSH','Flash','EURO-FLY',,'generic_P1L.png','Landplane','Piston',1,'L',
'ATTL','ATTL-1','EURONEF',,'generic_P1L.png','Landplane','Piston',1,'L',
'EUPA','Europa','EUROPA',,'generic_P1L.png','Landplane','Piston',1,'L',
'PICO','Excalibur/F-15 Excalibur/Delfino/F-15 Delfino/F-15 Picchio/Picchio/Y-1 Delfin/Delfin/F-15 Picchio/Picchio','PROCAER',,'generic_P1L.png','Landplane','Piston',1,'L',
'EVAN','4500 Evangel/Evangel','EVANGEL',,'generic_P2L.png','Landplane','Piston',2,'L',
'VP2','Volksplane/VP-2 Volksplane','EVANS',,'generic_P1L.png','Landplane','Piston',1,'L',
'EV55','Outback/EV-55 Outback','EVEKTOR',,'generic_P2L.png','Landplane','Piston',2,'L',
'EV97','EV-97 EuroStar/EV-97 Harmony/EuroStar/Harmony','EVEKTOR',,'generic_P1L.png','Landplane','Piston',1,'L',
'VUT1','Cobra/VUT-100 Cobra','EVEKTOR',,'generic_P1L.png','Landplane','Piston',1,'L',
'EVSS','SportStar','EVEKTOR',,'generic_P1L.png','Landplane','Piston',1,'L',
'SJET','Sport-Jet 2','EXCEL-JET',,'generic_J1L.png','Landplane','Jet',1,'L',
'ELPS','Ellipse','EXPLORER (1)',,'generic_P1L.png','Landplane','Piston',1,'L',
'EXPR','90/Express/Express 2000/Express 2000RG/Loadmaster/Express','WHEELER',,'generic_P1L.png','Landplane','Piston',1,'L',
'E200','EA-200','EXTRA',,'generic_P1L.png','Landplane','Piston',1,'L',
'E230','EA-230','EXTRA',,'generic_P1L.png','Landplane','Piston',1,'L',
'E400','EA-400','EXTRA',,'generic_P1L.png','Landplane','Piston',1,'L',
'E500','EA-500','EXTRA',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'SW3','Fairchild 300/Merlin 3/SA-227TT Fairchild 300/SA-227TT Merlin 3/Fairchild 300/Merlin 3/SA-226TB Merlin 3/SA-227TT Fairchild 300/SA-227TT Merlin 3/Merlin 3/SA-226T Merlin 3/SA-226TB Merlin 3','SWEARINGEN',,'generic_T2L.png','Landplane','Turboprop',2,'L',
'FH11','FH-1100/FH-1100/FH-1100/Hornet/Pegasus/RH-1100 Hornet/RH-1100 Pegasus','ROGERSON HILLER',,'helico.png','Helicopter','Turboprop',1,'L',
'C119','C-119 Flying Boxcar/F-78 Flying Boxcar/Flying Boxcar/R4Q Flying Boxcar','FAIRCHILD (1)',,'generic_P2M.png','Landplane','Piston',2,'M',
'FA24','Argus/F-24 Argus/Forwarder/UC-61 Argus/UC-61 Forwarder','FAIRCHILD (1)',,'generic_P1L.png','Landplane','Piston',1,'L',
'FA62','Cornell/M-62 Cornell/PT-19 Cornell/PT-23 Cornell/PT-26 Cornell/T-19 Cornell/Cornell/PT-23 Cornell/PT-26 Cornell','FLEET',,'generic_P1L.png','Landplane','Piston',1,'L',
'C82','C-82 Packet/F-78 Packet/Packet','FAIRCHILD (1)',,'generic_P2M.png','Landplane','Piston',2,'M',
'KR21','KR-21/C-6 Challenger/Challenger (C-6)','KREIDER-REISNER',,'generic_P1L.png','Landplane','Piston',1,'L',
'KR31','KR-31/C-2 Challenger/Challenger (C-2)','KREIDER-REISNER',,'generic_P1L.png','Landplane','Piston',1,'L',
'KR34','KR-34/C-4 Challenger/Challenger (C-4)','KREIDER-REISNER',,'generic_P1L.png','Landplane','Piston',1,'L',
'FA11','F-11 Husky/Husky','FAIRCHILD (2)',,'generic_P1L.png','Landplane','Piston',1,'L',
'X55','X-55/X-55','LOCKHEED MARTIN',,'generic_J2M.png','Landplane','Jet',2,'M',
'J728','728JET','FAIRCHILD DORNIER',,'generic_J2M.png','Landplane','Jet',2,'M',
'UH12','E4/L3/L4/OH-23 Raven/Raven/SL3/SL4/UH-12E/H-23 Raven/HTE Raven/OH-23 Raven/Raven/UH-12B/UH-12C/UH-12E/UH-12E3/UH-12E4/UH-12E5/UH-12L3/UH-12L4/UH-12SL3/UH-12SL4/Hauler/UH-12E Hauler','ROGERSON HILLER',,'helico.png','Helicopter','Piston',1,'L',
'FFLY','Firefly','FAIREY',,'generic_P1L.png','Landplane','Piston',1,'L',
'GANT','Gannet','FAIREY',,,'Landplane','Turboprop',0,'M',
'FJR3','F-3','FAJR',,'generic_P1L.png','Landplane','Piston',1,'L',
'LN27','LN-27 Furio/Furio','FALCOMPOSITE',,'generic_P1L.png','Landplane','Piston',1,'L',
'HM38','HM-380 Ladybug/Ladybug/HM-380','MIGNET',,'generic_P1L.png','Landplane','Piston',1,'L',
'MAJR','Cubmajor/LA-5 Major/Major/LA-5 Major/Major','PHOENIX (1)',,'generic_P1L.png','Landplane','Piston',1,'L',
'FS51','Mustang/SAL P-51D Mustang','FALCONAR',,'generic_P1L.png','Landplane','Piston',1,'L',
'K209','K-209 KISS/KISS','FAMA',,'helico.png','Helicopter','Turboprop',1,'L',
'ALGR','Allegro','FANTASY AIR',,'generic_P1L.png','Landplane','Piston',1,'L',
'FG01','FG-01 Origan/Origan','FARIGOUX',,'generic_P1L.png','Landplane','Piston',1,'L',
'KEST','F-1 Kestrel/Kestrel','FARNBOROUGH',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'AC10','AC-10 Arrow-Copter/Arrow-Copter','FD-COMPOSITES',,'gyro.png','Gyrocopter','Piston',1,'L',
'TR20','TR-200/TR-200','TECH AERO',,'generic_P1L.png','Landplane','Piston',1,'L',
'TR26','Sirius/TR-260 Sirius','FEUGRAY',,'generic_P1L.png','Landplane','Piston',1,'L',
'AS02','AS-202-15 Bravo/AS-202-18 Bravo/AS-202-18 Wren/AS-202-26 Bravo/Bravo/Wren','FFA',,'generic_P1L.png','Landplane','Piston',1,'L',
'AS2T','AS-202-32TP Turbine Bravo/Turbine Bravo','FFA',,'generic_T1L.png','Landplane','Turboprop',1,'L',
'EURT','Eurotrainer 2000','FFT',,'generic_P1L.png','Landplane','Piston',1,'L',
'SC01','SC-01 Speed Canard/Speed Canard/SC-01 Speed Canard/Speed Canard','GYROFLUG',,'generic_P1L.png','Landplane','Piston',1,'L',
'G46','G-46','FIAT',,'generic_P1L.png','Landplane','Piston',1,'L',
'G59','G-59','FIAT',,'generic_P1L.png','Landplane','Piston',1,'L',
'F156','Fi-156 Storch/Storch/Criquet/MS-500 Criquet/MS-501 Criquet/MS-502 Criquet/MS-504 Criquet/MS-505 Criquet/MS-506 Criquet/Cap/K-65 Cap','MRAZ',,'generic_P1L.png','Landplane','Piston',1,'L',
'FE51','P-51','FIGHTER ESCORT WINGS',,'generic_P1L.png','Landplane','Piston',1,'L',
'FIKE','E','FIKE',,'generic_P1L.png','Landplane','Piston',1,'L',
'FIKD','D','FIKE',,'generic_P1L.png','Landplane','Piston',1,'L',
'TMOT','R-80 Tiger Moth/RS-80 Tiger Moth/Tiger Moth','FISHER',,'generic_P1L.png','Landplane','Piston',1,'L',
'CLBR','Celebrity/Celebrity','FISHER AERO',,'generic_P1L.png','Landplane','Piston',1,'L',
'DAKH','Dakota Hawk','FISHER',,'generic_P1L.png','Landplane','Piston',1,'L',
'HORZ','Horizon/Horizon','FISHER AERO',,'generic_P1L.png','Landplane','Piston',1,'L',
